id,Moeda,Preço,1h,24h,7d,30d,Volume 24h,Capitalização de Mercado,FDV,Cap/FDV
200.0,MimbleWimbleCoin  MWC,"$35,89",0.6%,4.9%,6.5%,47.5%,$224.520,$394.216.841,$394.223.086,1.0
201.0,Dog (Bitcoin)  DOG,"$0,003935",0.3%,12.1%,3.2%,161.4%,$18.554.073,$392.891.039,$392.891.039,1.0
202.0,Mantle Bridged USDT (Mantle)  USDT,"$1,00",0.2%,0.1%,0.0%,0.3%,$1.067.437,$392.415.963,$392.415.963,1.0
203.0,Compound  COMP,"$43,13",0.5%,1.9%,7.2%,5.6%,$60.292.158,$389.334.945,$431.178.063,0.9
204.0,Berachain  BERA,"$3,22",0.6%,5.3%,16.3%,7.5%,$51.950.357,$384.831.300,$1.616.650.866,0.24
205.0,Aave USDC (Sonic)  ASONUSDC,"$0,9996",0.0%,0.1%,0.0%,-,"$161,28",$383.920.921,$383.920.921,1.0
206.0,SuperVerse  SUPER,"$0,8406",0.2%,9.5%,0.4%,51.3%,$23.394.866,$379.502.325,$840.172.520,0.45
207.0,Stader ETHx  ETHX,"$2.715,96",0.9%,3.3%,1.2%,59.2%,$159.740,$377.845.530,$377.845.530,1.0
211.0,Maple Finance  SYRUP,"$0,3513",0.6%,4.1%,17.0%,118.2%,$87.735.647,$377.201.960,$418.907.785,0.9
208.0,Falcon USD  USDF,"$1,00",0.0%,0.0%,1.3%,0.0%,$1.843.982,$376.303.440,$376.303.440,1.0
209.0,JUST  JST,"$0,03799",0.1%,3.9%,1.3%,23.0%,$54.452.927,$376.121.670,$376.121.670,1.0
210.0,SyrupUSDC  SYRUPUSDC,"$1,10",0.1%,0.2%,0.1%,0.5%,$699.876,$375.859.773,$375.859.773,1.0
213.0,USDD  USDD,"$1,00",0.0%,0.0%,0.0%,0.0%,$23.049.912,$373.546.940,$373.546.940,1.0
212.0,Turbo  TURBO,"$0,005414",0.3%,1.8%,4.1%,142.1%,$56.163.319,$373.512.667,$373.512.667,1.0
214.0,Polygon  MATIC,"$0,2330",0.3%,1.5%,8.2%,17.1%,$1.759.442,$372.308.026,$2.329.755.863,0.16
215.0,Sun Token  SUN,"$0,01912",0.2%,0.9%,3.9%,13.3%,$34.263.233,$368.098.274,$380.468.268,0.97
216.0,Gnosis  GNO,"$137,52",0.7%,4.8%,2.7%,27.5%,$12.270.979,$363.135.159,$412.717.842,0.88
217.0,Wrapped HYPE  WHYPE,"$27,00",1.4%,4.2%,6.7%,50.0%,$12.024.863,$352.771.334,$352.771.334,1.0
218.0,Axelar  AXL,"$0,3731",0.5%,1.1%,9.4%,22.5%,$14.354.908,$351.941.038,$446.336.982,0.79
219.0,Trust Wallet  TWT,"$0,8416",0.0%,1.2%,5.2%,7.6%,$9.135.033,$350.488.606,$841.206.506,0.42
220.0,Coinbase Wrapped Staked ETH  CBETH,"$2.804,74",0.6%,2.9%,2.0%,58.6%,$4.646.963,$349.926.291,$1.047.982.019,0.33
221.0,Polygon Bridged WBTC (Polygon POS)  WBTC,$107.698,0.6%,2.7%,3.8%,23.7%,$9.784.173,$347.108.840,$347.108.840,1.0
222.0,Terra  LUNC,"$0,00006285",0.0%,2.7%,9.7%,1.1%,$10.662.711,$343.072.479,$408.296.279,0.84
223.0,Peanut the Squirrel  PNUT,"$0,3430",0.3%,8.9%,13.6%,148.8%,$217.846.339,$342.872.439,$342.872.439,1.0
224.0,ai16z  AI16Z,"$0,3110",0.1%,9.2%,11.2%,119.2%,$114.040.703,$341.780.992,$341.780.992,1.0
225.0,Swell Ethereum  SWETH,"$2.791,23",0.2%,3.3%,1.6%,58.7%,$231.445,$338.640.566,$338.650.007,1.0
226.0,Frax (prev. FXS)  FRAX,"$3,68",0.1%,5.7%,18.7%,94.5%,$36.085.313,$333.085.334,$366.241.666,0.91
227.0,Toshi  TOSHI,"$0,0007699",1.1%,6.2%,8.6%,132.2%,$23.941.701,$323.455.789,$323.455.789,1.0
228.0,Cheems Token  CHEEMS,$0.051588,0.1%,0.7%,9.9%,24.7%,$5.180.323,$323.395.697,$323.395.697,1.0
229.0,Binance-Peg BUSD  BUSD,"$0,9965",0.1%,0.1%,0.5%,0.5%,$26.379.521,$322.074.717,$322.074.717,1.0
230.0,Olympus  OHM,"$19,66",0.2%,0.4%,6.2%,11.4%,$379.738,$321.806.813,$404.434.800,0.8
231.0,Polygon PoS Bridged WETH (Polygon POS)  WETH,"$2.553,64",0.1%,2.9%,1.7%,58.4%,$21.712.160,$320.592.215,$320.592.215,1.0
232.0,1inch  1INCH,"$0,2292",0.7%,4.4%,4.2%,29.3%,$22.244.960,$317.726.334,$343.659.656,0.92
233.0,Wrapped AVAX  WAVAX,"$22,85",0.2%,3.4%,10.9%,12.6%,$65.964.818,$317.069.143,$317.069.143,1.0
234.0,Legacy Frax Dollar  FRAX,"$1,00000",0.0%,0.1%,0.0%,0.0%,$7.625.144,$314.982.721,$314.982.721,1.0
235.0,Ripple USD  RLUSD,"$0,9991",0.1%,0.1%,0.2%,0.0%,$49.368.355,$313.261.337,$313.261.337,1.0
236.0,Frax Ether  FRXETH,"$2.546,55",0.3%,2.9%,2.2%,57.7%,$1.194.542,$309.945.790,$309.945.790,1.0
237.0,Mina Protocol  MINA,"$0,2504",0.2%,2.2%,12.2%,12.7%,$14.687.558,$308.652.977,$308.652.977,1.0
238.0,Kusama  KSM,"$18,66",0.4%,2.5%,12.7%,32.9%,$15.414.890,$308.305.745,$308.339.777,1.0
239.0,Creditcoin  CTC,"$0,6845",0.0%,1.2%,5.9%,19.3%,$7.810.562,$307.627.678,$410.703.188,0.75
240.0,Liquid Staked ETH  LSETH,"$2.753,49",0.2%,3.0%,1.7%,58.6%,$2.967.426,$307.041.473,$307.041.473,1.0
241.0,Keeta  KTA,"$0,7594",0.1%,4.6%,83.8%,503.7%,$15.123.915,$303.740.694,$759.351.734,0.4
242.0,cat in a dogs world  MEW,"$0,003420",0.3%,5.4%,9.0%,37.9%,$39.567.453,$303.447.787,$303.447.787,1.0
243.0,LayerZero  ZRO,"$2,71",0.1%,2.7%,15.5%,6.4%,$40.079.454,$301.194.898,$2.709.736.066,0.11
244.0,Safe  SAFE,"$0,5022",0.2%,2.4%,9.2%,19.7%,$6.556.999,$291.382.103,$502.139.405,0.58
245.0,Dash  DASH,"$23,73",0.3%,1.8%,5.9%,11.6%,$34.024.934,$291.012.301,$291.012.301,1.0
246.0,Arkham  ARKM,"$0,6835",0.5%,9.2%,8.9%,30.1%,$98.760.085,$289.503.435,$682.914.292,0.42
247.0,Notcoin  NOT,"$0,002813",0.2%,5.6%,14.9%,44.0%,$39.943.873,$288.080.659,$288.080.659,1.0
248.0,Staked HYPE  STHYPE,"$26,97",1.4%,4.2%,6.1%,49.8%,$1.819.051,$287.697.113,$287.697.113,1.0
249.0,Convex Finance  CVX,"$3,46",0.8%,7.2%,5.3%,28.9%,$19.747.947,$283.600.308,$345.511.943,0.82
250.0,Baby Doge Coin  BABYDOGE,$0.081698,0.2%,4.9%,8.8%,31.5%,$24.526.041,$283.073.051,$712.959.952,0.4
251.0,cWBTC  CWBTC,"$2.165,98",0.4%,3.1%,3.8%,23.7%,"$0,00",$280.875.548,$280.875.548,1.0
252.0,Drift Staked SOL  DSOL,"$190,00",0.3%,2.7%,5.1%,24.7%,$143.367,$277.102.658,$277.102.658,1.0
253.0,Global Dollar  USDG,"$1,00",0.0%,0.0%,0.0%,0.0%,$6.021.091,$276.209.769,$276.209.769,1.0
254.0,Synthetix Network  SNX,"$0,8071",0.3%,0.6%,10.6%,19.9%,$17.909.809,$273.852.110,$274.193.861,1.0
255.0,SafePal  SFP,"$0,5416",0.6%,0.3%,8.6%,12.9%,$6.218.289,$270.853.452,$270.853.452,1.0
256.0,aBTC  ABTC,$107.599,1.0%,2.9%,3.2%,23.0%,$310.852,$270.695.246,$270.695.246,1.0
257.0,BENQI Liquid Staked AVAX  SAVAX,"$27,62",0.7%,3.8%,10.9%,12.8%,$463.242,$269.877.416,$269.877.416,1.0
258.0,Resolv USR  USR,"$1,00",0.0%,0.0%,0.1%,0.0%,$3.461.211,$269.821.835,$269.821.835,1.0
259.0,Quorium  QGOLD,"$3.203,87",-,-,-,-,"$486,97",$269.125.457,$269.125.457,1.0
260.0,Infrared Bera  IBERA,"$3,17",0.2%,4.7%,18.1%,6.8%,$1.050.020,$268.948.608,$268.948.608,1.0
261.0,Golem  GLM,"$0,2676",0.4%,1.8%,9.3%,0.2%,$8.553.657,$267.565.862,$267.565.862,1.0
262.0,Bybit Staked SOL  BBSOL,"$184,99",0.6%,3.0%,4.0%,25.3%,$846.402,$266.151.576,$266.151.576,1.0
263.0,MX  MX,"$2,77",0.4%,1.8%,0.6%,0.3%,$10.352.831,$261.362.161,$1.153.369.390,0.23
264.0,GHO  GHO,"$0,9991",0.0%,0.0%,0.1%,0.1%,$10.261.233,$261.067.335,$261.067.335,1.0
265.0,Decred  DCR,"$15,30",0.7%,1.3%,2.4%,22.1%,$3.057.703,$257.855.377,$257.886.384,1.0
266.0,Theta Fuel  TFUEL,"$0,03700",0.4%,2.5%,9.0%,1.8%,$3.094.100,$256.662.462,$256.684.057,1.0
267.0,Zilliqa  ZIL,"$0,01296",0.2%,3.9%,10.3%,8.6%,$17.746.766,$252.500.749,$261.328.761,0.97
268.0,Launch Coin on Believe  LAUNCHCOIN,"$0,2524",0.2%,3.7%,25.8%,25897.2%,$63.776.344,$252.175.901,$252.175.901,1.0
269.0,Treehouse ETH  TETH,"$3.072,11",0.3%,2.5%,2.2%,57.3%,$135.352,$250.503.089,$250.503.089,1.0
270.0,Gigachad  GIGA,"$0,02595",0.0%,11.3%,5.5%,57.7%,$8.130.684,$249.267.263,$249.267.263,1.0
271.0,BTSE Token  BTSE,"$1,53",0.4%,3.1%,3.7%,8.9%,$2.448.221,$247.619.683,$305.587.301,0.81
272.0,Blur  BLUR,"$0,1054",0.6%,2.2%,15.2%,0.1%,$22.012.771,$246.920.247,$316.023.305,0.78
273.0,Oasis  ROSE,"$0,03339",0.3%,0.8%,19.6%,24.1%,$11.008.486,$246.334.006,$333.610.926,0.74
274.0,Moca Network  MOCA,"$0,09155",0.3%,0.7%,12.1%,16.7%,$27.857.565,$244.679.367,$813.682.601,0.3
275.0,ZKsync  ZK,"$0,06639",0.1%,0.8%,10.9%,26.7%,$26.468.244,$243.900.851,$1.393.719.148,0.18
276.0,Nervos Network  CKB,"$0,005237",0.0%,3.4%,9.9%,7.8%,$11.621.324,$243.420.319,$247.349.761,0.98
277.0,EURC  EURC,"$1,13",0.2%,0.7%,1.1%,1.6%,$43.222.675,$242.696.446,$242.696.446,1.0
278.0,Qtum  QTUM,"$2,29",0.1%,2.2%,9.2%,8.0%,$18.054.272,$242.034.040,$247.005.809,0.98
279.0,Snek  SNEK,"$0,003195",0.4%,3.9%,16.8%,22.3%,$1.369.208,$238.036.703,$240.762.359,0.99
280.0,0x Protocol  ZRX,"$0,2770",0.8%,2.9%,7.5%,6.0%,$35.063.096,$235.033.617,$277.032.732,0.85
281.0,Staked Frax Ether  SFRXETH,"$2.858,48",0.3%,2.7%,2.3%,57.6%,"$452,94",$234.321.847,$234.321.847,1.0
282.0,Astar  ASTR,"$0,03027",0.3%,1.7%,8.7%,9.8%,$10.805.330,$231.450.807,$254.342.861,0.91
283.0,Bridged Ether (StarkGate)  ETH,"$2.550,87",0.3%,3.3%,2.0%,57.8%,$1.979.722,$227.611.920,$227.611.920,1.0
284.0,Moo Deng  MOODENG,"$0,2286",1.0%,2.2%,12.9%,675.1%,$403.301.296,$226.296.341,$226.296.341,1.0
285.0,Neiro  NEIRO,"$0,0005357",0.6%,2.4%,4.2%,172.1%,$194.866.438,$225.401.932,$225.401.932,1.0
286.0,VeThor  VTHO,"$0,002505",0.1%,1.1%,10.2%,0.6%,$4.413.967,$224.300.746,$224.537.680,1.0
287.0,Trip  TRIP,"$7,52",0.0%,1.4%,2.3%,24.3%,"$1.919,93",$221.793.461,$736.805.397,0.3
288.0,Gas  GAS,"$3,42",0.8%,3.2%,4.4%,3.7%,$7.790.470,$221.208.415,$221.208.415,1.0
291.0,Basic Attention  BAT,"$0,1477",0.2%,0.7%,8.6%,10.3%,$14.110.566,$220.860.436,$221.500.076,1.0
289.0,OpenEden OpenDollar  USDO,"$1,01",0.0%,0.3%,0.2%,0.6%,"$1.971,71",$220.680.385,$220.680.385,1.0
290.0,Livepeer  LPT,"$5,43",0.6%,3.8%,11.4%,28.8%,$20.867.143,$220.650.360,$220.650.360,1.0
292.0,Celo  CELO,"$0,3845",0.8%,2.6%,11.4%,23.7%,$18.938.740,$219.093.454,$383.937.489,0.57
293.0,ETHPlus  ETH+,"$2.675,39",0.0%,3.1%,1.7%,58.2%,$380.803,$217.678.339,$217.678.339,1.0
294.0,SwissBorg  BORG,"$0,2208",0.0%,1.8%,14.7%,6.7%,"$42.999,73",$217.043.030,$217.043.030,1.0
295.0,TDCCP  TDCCP,"$0,3369",0.9%,2.0%,21.1%,-,$1.941.117,$215.618.969,$215.618.969,1.0
296.0,ZetaChain  ZETA,"$0,2587",0.2%,3.1%,11.0%,8.2%,$13.263.161,$214.399.652,$543.165.901,0.39
297.0,Verus  VRSC,"$2,71",0.6%,2.6%,7.7%,1.4%,"$23.601,38",$213.717.063,$213.776.395,1.0
298.0,Compounding OpenDollar  CUSDO,"$1,02",0.3%,0.2%,0.3%,0.7%,$3.443.752,$213.447.923,$213.447.923,1.0
301.0,OriginTrail  TRAC,"$0,4210",1.3%,1.7%,10.3%,10.6%,$3.406.775,$210.255.940,$210.446.623,1.0
300.0,Echelon Prime  PRIME,"$3,53",0.2%,4.5%,23.1%,35.4%,$7.507.980,$210.250.146,$391.952.317,0.54
299.0,Polygon PoS Bridged DAI (Polygon POS)  DAI,"$1,00000",0.0%,0.0%,0.0%,0.0%,$26.615.522,$210.165.071,$210.165.071,1.0
302.0,ORDI  ORDI,"$9,99",0.0%,5.6%,16.6%,45.5%,$79.987.317,$209.702.276,$209.702.276,1.0
303.0,Harmony  ONE,"$0,01429",0.4%,4.5%,10.7%,23.4%,$15.503.448,$208.268.892,$208.619.309,1.0
304.0,Venom  VENOM,"$0,09998",0.1%,0.1%,10.6%,28.3%,$420.403,$207.520.363,$728.534.810,0.28
305.0,Spiko EU T-Bills Money Market Fund  EUTBL,"$1,17",0.1%,0.8%,1.2%,1.4%,"$0,00",$205.389.053,$205.389.053,1.0
306.0,Holo  HOT,"$0,001152",0.9%,3.6%,10.1%,16.4%,$7.127.605,$204.348.819,$204.348.819,1.0
307.0,Daku  DAKU,"$0,2033",0.3%,0.1%,7.4%,301.1%,$133.844,$203.072.199,$203.072.199,1.0
308.0,USDa  USDA,"$0,9997",0.1%,0.1%,0.0%,0.5%,$576.097,$202.584.067,$202.584.067,1.0
309.0,Drift Protocol  DRIFT,"$0,6638",0.4%,4.0%,0.0%,31.3%,$36.364.480,$199.508.589,$662.106.739,0.3
310.0,CoW Protocol  COW,"$0,4757",4.2%,22.1%,17.7%,64.2%,$114.176.047,$199.460.057,$474.923.696,0.42
311.0,Casper Network  CSPR,"$0,01522",0.4%,2.0%,6.9%,59.6%,$4.782.714,$199.306.056,$206.321.559,0.97
312.0,Solayer  LAYER,"$0,9468",0.1%,1.5%,18.4%,54.8%,$52.707.009,$198.834.599,$946.831.426,0.21
313.0,IoTeX  IOTX,"$0,02091",0.1%,2.5%,1.8%,13.8%,$8.520.242,$197.390.801,$197.390.802,1.0
314.0,Polymesh  POLYX,"$0,1689",0.1%,3.8%,4.9%,11.1%,$3.795.695,$196.481.937,$196.481.937,1.0
315.0,AgentFun.AI  AGENTFUN,"$1,96",0.8%,1.0%,4.0%,12.7%,"$17.606,65",$195.966.294,$195.966.294,1.0
316.0,Siacoin  SC,"$0,003466",0.8%,1.0%,4.9%,3.3%,$19.346.100,$194.158.188,$209.422.883,0.93
317.0,Freysa AI  FAI,"$0,02366",0.1%,7.3%,21.1%,47.2%,$1.977.819,$193.730.645,$193.730.645,1.0
319.0,Wrapped Beacon ETH  WBETH,"$2.741,97",1.0%,3.5%,1.5%,59.3%,$4.358.061,$193.678.561,$193.678.561,1.0
318.0,Stargate Finance  STG,"$0,1994",0.6%,2.1%,10.6%,3.8%,$7.572.511,$192.842.135,$198.506.575,0.97
320.0,Wrapped Ether (Mantle Bridge)  WETH,"$2.549,94",0.3%,2.9%,1.9%,57.6%,$4.303.269,$192.335.144,$192.335.144,1.0
321.0,yearn.finance  YFI,"$5.653,42",0.4%,2.8%,7.9%,18.9%,$21.572.189,$191.134.641,$207.260.026,0.92
322.0,Babylon  BABY,"$0,08323",0.1%,2.6%,17.1%,9.8%,$35.296.334,$190.656.807,$832.397.079,0.23
323.0,CHEX Token  CHEX,"$0,1893",0.0%,9.9%,16.0%,7.7%,$1.372.198,$189.146.691,$189.146.691,1.0
324.0,Ravencoin  RVN,"$0,01244",0.2%,1.9%,9.5%,9.7%,$10.248.765,$188.519.012,$188.566.842,1.0
325.0,Ankr Network  ANKR,"$0,01872",0.6%,1.4%,11.9%,1.5%,$14.318.366,$186.954.104,$186.954.104,1.0
326.0,EthereumPoW  ETHW,"$1,73",0.2%,3.5%,6.7%,30.9%,$11.533.673,$186.739.464,$186.739.464,1.0
327.0,Binance-Peg SOL  SOL,"$169,63",0.7%,2.2%,5.3%,23.2%,$4.022.276,$186.596.932,$186.596.932,1.0
328.0,Elixir deUSD  DEUSD,"$0,9995",0.0%,0.0%,0.1%,0.0%,$236.911,$185.149.733,$185.149.733,1.0
329.0,Solana Swap  SOS,"$0,1855",0.2%,6.9%,8.5%,16.5%,$4.677.621,$185.141.658,$185.141.658,1.0
330.0,Level USD  LVLUSD,"$0,9997",0.0%,0.0%,0.0%,0.0%,$1.206.866,$184.936.017,$184.936.017,1.0
331.0,Kadena  KDA,"$0,5851",0.6%,3.3%,5.0%,24.5%,$8.543.424,$184.740.129,$185.186.091,1.0
332.0,Vana  VANA,"$5,97",0.0%,4.0%,10.6%,13.5%,$12.588.575,$183.763.072,$715.960.021,0.26
333.0,UXLINK  UXLINK,"$0,4467",0.1%,1.5%,7.4%,1.1%,$22.382.207,$182.679.922,$446.697.434,0.41
334.0,GoMining Token  GOMINING,"$0,4456",1.9%,7.9%,5.9%,23.3%,$19.320.497,$181.807.061,$181.807.061,1.0
335.0,XYO Network  XYO,"$0,01305",1.2%,1.7%,3.1%,29.5%,$13.786.108,$181.649.308,$181.649.308,1.0
336.0,aixbt by Virtuals  AIXBT,"$0,1957",1.8%,8.3%,8.1%,127.7%,$49.216.429,$180.460.721,$195.020.576,0.93
337.0,Zebec Network  ZBCN,"$0,002221",7.0%,9.6%,50.5%,135.3%,$15.579.813,$179.072.210,$221.317.408,0.81
338.0,Chia  XCH,"$12,25",0.6%,0.8%,11.0%,11.9%,$9.582.767,$178.936.113,$403.759.744,0.44
339.0,DigiByte  DGB,"$0,01007",0.3%,0.3%,13.2%,0.4%,$3.297.909,$178.059.620,$178.187.958,1.0
340.0,Euler  EUL,"$9,50",0.7%,1.7%,6.6%,23.4%,$3.154.083,$177.564.175,$258.311.887,0.69
341.0,Osmosis  OSMO,"$0,2420",0.0%,2.0%,7.1%,8.5%,$8.288.382,$176.231.764,$241.289.784,0.73
342.0,Threshold Network  T,"$0,01732",0.1%,2.2%,7.2%,3.4%,$5.596.405,$175.330.070,$193.102.535,0.91
343.0,aelf  ELF,"$0,2368",0.3%,0.1%,6.6%,4.6%,$4.956.341,$175.218.180,$235.978.832,0.74
344.0,SQD  SQD,"$0,2499",0.0%,3.1%,6.7%,42.0%,$4.727.809,$170.070.343,$334.051.891,0.51
345.0,GMT  GMT,"$0,05908",0.0%,5.2%,11.7%,1.3%,$19.141.396,$169.844.606,$302.278.581,0.56
346.0,Mask Network  MASK,"$1,70",0.2%,4.2%,20.4%,54.3%,$98.621.629,$169.578.758,$169.578.758,1.0
347.0,WOO  WOO,"$0,08864",0.3%,7.8%,5.3%,39.6%,$13.215.257,$169.515.515,$196.096.875,0.86
348.0,crvUSD  CRVUSD,"$1,00",0.0%,0.1%,0.0%,0.0%,$11.358.710,$168.744.432,$168.744.432,1.0
349.0,Tribe  TRIBE,"$0,3701",3.4%,2.8%,5.2%,23.4%,"$87.122,30",$168.381.419,$370.056.421,0.46
350.0,CoinEx  CET,"$0,06264",0.2%,0.1%,1.9%,10.1%,"$94.611,79",$168.067.345,$168.067.345,1.0
351.0,Steakhouse USDC Morpho Vault  STEAKUSDC,"$1,08",0.0%,0.0%,0.1%,0.3%,"$0,00",$166.726.536,$166.726.536,1.0
352.0,Fluid  FLUID,"$4,22",0.2%,3.8%,15.3%,5.7%,$4.113.668,$166.319.807,$421.737.549,0.39
354.0,Enjin Coin  ENJ,"$0,08860",0.0%,2.9%,9.0%,19.4%,$17.078.935,$163.009.810,$167.976.843,0.97
353.0,KOGE  KOGE,"$48,06",0.1%,0.1%,0.5%,8.7%,$298.901.630,$162.853.288,$162.853.288,1.0
355.0,MEOW  MEOW,"$0,001805",0.3%,1.3%,3.5%,20.2%,$179.554,$162.451.184,$162.451.184,1.0
356.0,Goatseus Maximus  GOAT,"$0,1609",1.1%,4.5%,18.7%,195.5%,$56.571.763,$161.455.952,$161.455.952,1.0
357.0,Qubic  QUBIC,$0.051315,0.9%,1.4%,18.7%,7.1%,$2.052.697,$159.012.993,$189.620.351,0.84
358.0,Horizen  ZEN,"$9,90",2.4%,10.2%,5.1%,9.8%,$19.856.481,$158.647.416,$158.700.952,1.0
359.0,io.net  IO,"$0,9893",0.1%,5.1%,11.1%,47.8%,$34.736.685,$157.905.264,$790.968.502,0.2
360.0,MAG7.ssi  MAG7.SSI,"$0,8215",0.6%,1.6%,2.7%,23.6%,$1.374.058,$157.547.472,$157.547.472,1.0
361.0,WEMIX  WEMIX,"$0,3714",1.1%,9.8%,3.0%,48.1%,$5.588.953,$156.437.346,$200.846.812,0.78
362.0,Nexus Mutual  NXM,"$59,18",0.4%,3.1%,0.2%,61.7%,"$0,00",$156.363.843,$156.363.843,1.0
363.0,BOOK OF MEME  BOME,"$0,002269",0.3%,8.3%,18.6%,74.5%,$69.371.047,$156.325.393,$156.325.393,1.0
364.0,Orca  ORCA,"$2,59",0.0%,1.2%,11.9%,6.2%,$15.581.342,$155.316.036,$194.282.610,0.8
365.0,GMX  GMX,"$15,24",0.4%,1.6%,10.4%,2.8%,$9.635.426,$154.377.320,$154.377.320,1.0
366.0,Melania Meme  MELANIA,"$0,3874",0.0%,13.0%,6.4%,1.9%,$38.202.572,$153.542.063,$387.443.594,0.4
367.0,Cetus Protocol  CETUS,"$0,2113",1.7%,6.0%,2.8%,99.0%,$22.805.459,$153.244.654,$211.310.366,0.73
368.0,Constellation  DAG,"$0,04645",2.0%,10.2%,5.9%,25.4%,$3.346.235,$152.702.233,$164.801.522,0.93
369.0,Kinesis Gold  KAU,"$106,28",0.1%,0.6%,3.7%,3.5%,$109.474.230,$152.510.477,$152.510.477,1.0
370.0,Initia  INIT,"$1,02",0.2%,19.9%,13.0%,-,$323.631.573,$152.199.662,$1.023.191.002,0.15
371.0,Hamster Kombat  HMSTR,"$0,002336",0.3%,1.0%,8.0%,11.6%,$14.758.883,$150.473.651,$233.745.478,0.64
372.0,COTI  COTI,"$0,07113",0.2%,1.9%,16.1%,0.9%,$12.398.760,$150.421.825,$150.422.064,1.0
373.0,KUB Coin  KUB,"$1,68",0.0%,0.4%,3.6%,20.1%,$355.276,$148.831.261,$184.259.299,0.81
374.0,Metaplex  MPLX,"$0,1856",0.6%,0.1%,4.7%,10.1%,$7.549.872,$147.761.795,$185.657.256,0.8
375.0,Degen  DEGEN,"$0,006270",1.3%,7.6%,8.6%,144.6%,$152.089.963,$145.338.669,$231.776.631,0.63
376.0,Magic Eden  ME,"$0,9626",0.1%,3.0%,14.7%,18.3%,$10.526.524,$144.034.206,$966.437.210,0.15
377.0,Non-Playable Coin  NPC,"$0,01776",1.5%,6.9%,1.5%,23.2%,$3.125.031,$142.969.403,$142.969.403,1.0
378.0,Aster Staked BNB  ASBNB,"$687,60",0.0%,3.5%,0.3%,11.2%,"$24.223,39",$142.592.926,$142.592.926,1.0
379.0,SWFTCOIN  SWFTC,"$0,01420",0.5%,0.7%,4.0%,6.5%,$2.799.714,$142.184.994,$142.184.994,1.0
380.0,Sushi  SUSHI,"$0,7332",0.3%,4.9%,10.8%,19.8%,$48.175.626,$141.346.622,$207.712.130,0.68
381.0,Big Time  BIGTIME,"$0,07430",0.0%,2.8%,11.5%,3.9%,$22.197.242,$140.790.572,$371.061.860,0.38
382.0,STASIS EURO  EURS,"$1,13",0.2%,1.4%,1.0%,1.7%,$252.299,$140.642.921,$140.642.921,1.0
383.0,Lift Dollar  USDL,"$1,00000",0.0%,0.0%,0.0%,0.0%,$617.264,$137.614.472,$137.614.472,1.0
384.0,Ontology  ONT,"$0,1505",0.1%,1.2%,9.2%,2.5%,$12.358.265,$137.130.540,$150.083.027,0.91
385.0,Loopring  LRC,"$0,1100",0.1%,2.9%,6.4%,16.1%,$13.286.574,$137.061.724,$151.129.009,0.91
386.0,SKALE  SKL,"$0,02370",0.2%,1.2%,12.0%,7.9%,$15.907.362,$136.870.770,$143.983.381,0.95
387.0,Alchemist AI  ALCH,"$0,1587",1.8%,6.6%,5.2%,4.0%,$117.448.673,$134.855.337,$158.651.071,0.85
388.0,Resolv RLP  RLP,"$1,19",0.0%,0.0%,0.1%,1.2%,$250.535,$134.716.768,$134.716.768,1.0
389.0,ZIGChain  ZIG,"$0,09554",0.9%,0.9%,8.6%,30.0%,$2.779.852,$134.608.178,$186.676.695,0.72
390.0,Aster USDF  USDF,"$1,00",0.1%,0.1%,0.2%,0.1%,$887.052,$134.210.532,$134.210.532,1.0
391.0,Beets Staked Sonic  STS,"$0,5172",1.3%,1.8%,13.3%,5.8%,$707.065,$134.186.297,$134.186.297,1.0
392.0,Terra  LUNA,"$0,1940",0.4%,3.2%,10.3%,14.4%,$17.364.873,$133.326.758,$209.108.165,0.64
393.0,B3 (Base)  B3,"$0,005287",1.9%,4.2%,6.8%,42.5%,$26.535.956,$131.979.955,$524.890.742,0.25
394.0,Waves  WAVES,"$1,31",0.4%,0.8%,12.7%,17.2%,$13.793.025,$131.492.299,$131.492.299,1.0
395.0,Amnis Aptos  AMAPT,"$5,20",0.8%,3.1%,11.5%,1.3%,$1.036.199,$130.917.917,$130.945.651,1.0
396.0,ConstitutionDAO  PEOPLE,"$0,02587",1.0%,8.8%,26.3%,106.6%,$134.467.731,$130.907.794,$130.907.794,1.0
397.0,Nano  XNO,"$0,9812",0.1%,2.5%,4.0%,3.3%,$7.218.812,$130.744.730,$130.744.730,1.0
398.0,AWE Network  AWE,"$0,06868",0.6%,0.9%,8.0%,62.3%,$23.104.410,$130.296.953,$130.296.953,1.0
399.0,Animecoin  ANIME,"$0,02346",0.4%,3.3%,5.7%,33.9%,$24.111.973,$129.911.114,$234.555.673,0.55
400.0,Illuvium  ILV,"$13,78",0.0%,3.7%,14.5%,0.2%,$19.628.517,$129.784.286,$132.222.733,0.98
401.0,Cronos Bridged USDC (Cronos)  USDC,"$0,9997",0.2%,0.3%,0.2%,0.1%,$872.003,$129.343.399,$129.343.399,1.0
402.0,Solar  SXP,"$0,2006",0.6%,1.6%,10.7%,4.5%,$6.925.267,$128.854.034,$129.047.754,1.0
403.0,Wrapped fragSOL  WFRAGSOL,"$179,58",0.3%,3.0%,0.8%,24.9%,$420.901,$128.068.866,$128.068.866,1.0
404.0,Kinesis Silver  KAG,"$33,42",0.0%,3.8%,2.3%,1.6%,$574.741,$127.686.559,$127.686.559,1.0
405.0,LCX  LCX,"$0,1353",0.2%,0.5%,12.6%,5.7%,$758.732,$127.300.888,$128.519.861,0.99
